wavelength,power,intensity
489.423,-0.01,
489.623,-0.71,
489.824,-0.93,
490.025,0.17,
490.225,-0.93,
490.426,-0.04,
490.626,0.83,
490.827,0.28,
491.027,0.02,
491.228,0.82,
491.428,-0.25,
491.629,-0.84,
491.829,-0.52,
492.03,-1.18,
492.23,-0.01,
492.431,-0.4,
492.631,0.71,
492.831,0.05,
493.032,0.09,
493.232,-0.28,
493.432,-0.24,
493.633,-0.02,
493.833,-0.69,
494.033,0.94,
494.233,-0.08,
494.434,-0.15,
494.634,-0.12,
494.834,0.1,
495.034,0.05,
495.235,-0.99,
495.435,0.56,
495.635,-0.27,
495.835,-0.04,
496.035,-0.09,
496.235,-0.13,
496.436,0.44,
496.636,0.29,
496.836,0.42,
497.036,-0.93,
497.236,0.28,
497.436,-0.56,
497.636,-0.24,
497.836,0.2,
498.036,-0.09,
498.236,-0.31,
498.436,0.43,
498.636,-0.16,
498.836,0.02,
499.036,0.09,
499.235,-0.38,
499.435,-0.08,
499.635,-0.19,
499.835,-0.25,
500.035,-0.23,
500.235,0.35,
500.435,-0.58,
500.634,-0.54,
500.834,-0.13,
501.034,-0.33,
501.234,-0.36,
501.433,-0.51,
501.633,0.02,
501.833,0.47,
502.032,-0.17,
502.232,0.36,
502.432,-0.08,
502.631,0.26,
502.831,0.62,
503.031,-0.6,
503.23,-0.34,
503.43,0.36,
503.629,0.23,
503.829,-0.42,
504.029,0.12,
504.228,-0.33,
504.428,-0.35,
504.627,0.36,
504.827,-0.04,
505.026,-0.23,
505.225,0.22,
505.425,-0.53,
505.624,0.6,
505.824,-0.5,
506.023,-0.02,
506.222,-0.88,
506.422,0.29,
506.621,0.03,
506.82,0.17,
507.02,-0.04,
507.219,-0.13,
507.418,0.08,
507.618,0.36,
507.817,-1,
508.016,-0.25,
508.215,0.44,
508.415,0.18,
508.614,0.13,
508.813,-0.91,
509.012,0.17,
509.211,-0.07,
509.41,-0.59,
509.61,0.37,
509.809,-0.45,
510.008,0.27,
510.207,0.15,
510.406,-0.63,
510.605,-0.22,
510.804,-0.09,
511.003,-0.21,
511.202,-0.56,
511.401,0.22,
511.6,-1.58,
511.799,0.29,
511.998,-0.04,
512.197,-0.19,
512.396,-0.17,
512.594,-0.26,
512.793,-0.03,
512.992,0.12,
513.191,-0.16,
513.39,-0.25,
513.589,-0.53,
513.787,-0.48,
513.986,0.28,
514.185,-0.19,
514.384,-0.15,
514.583,0.16,
514.781,0.59,
514.98,0.28,
515.179,-0.15,
515.377,-0.06,
515.576,-0.5,
515.775,-0.23,
515.973,-0.37,
516.172,-0.48,
516.37,-0.39,
516.569,-0.17,
516.768,0.47,
516.966,-0.32,
517.165,-0.64,
517.363,-0.81,
517.562,-0.17,
517.76,0.2,
517.959,-0.56,
518.157,-1.17,
518.356,-0.38,
518.554,0.32,
518.753,-0.79,
518.951,-0.05,
519.149,-0.15,
519.348,-0.13,
519.546,-0.07,
519.744,-0.37,
519.943,-0.07,
520.141,0.09,
520.339,-0.4,
520.538,-0.31,
520.736,-0.53,
520.934,0.17,
521.132,-0.05,
521.331,0.08,
521.529,-0.31,
521.727,-0.56,
521.925,-0.05,
522.123,0.22,
522.322,0.32,
522.52,-0.17,
522.718,-0.69,
522.916,-0.58,
523.114,0.59,
523.312,-0.08,
523.51,0.03,
523.708,-0.65,
523.906,-0.05,
524.104,-0.09,
524.302,0.47,
524.5,-0.32,
524.698,-0.56,
524.896,0.07,
525.094,-0.08,
525.292,-0.32,
525.49,0.1,
525.688,-0.34,
525.886,-0.53,
526.083,0.45,
526.281,0.07,
526.479,-0.46,
526.677,0.03,
526.875,-0.05,
527.072,-0.18,
527.27,-0.05,
527.468,0.3,
527.666,0.03,
527.863,-0.12,
528.061,-0.05,
528.259,-0.06,
528.456,0.25,
528.654,0.13,
528.852,0.38,
529.049,0.54,
529.247,-0.28,
529.445,-0.12,
529.642,-0.11,
529.84,0.32,
530.037,0.22,
530.235,-0.13,
530.432,-0.19,
530.63,0.51,
530.827,-0.07,
531.025,-0.23,
531.222,-0.34,
531.42,-0.18,
531.617,-0.87,
531.815,0.16,
532.012,-0.3,
532.209,-0.58,
532.407,-0.44,
532.604,-0.06,
532.801,0.07,
532.999,-0.13,
533.196,0.19,
533.393,-0.44,
533.591,0.56,
533.788,-0.01,
533.985,0.02,
534.182,0.39,
534.38,-0.02,
534.577,-0.5,
534.774,0.14,
534.971,-0.43,
535.168,0.28,
535.365,-0.2,
535.562,-0.69,
535.76,0.06,
535.957,-0.15,
536.154,0.07,
536.351,0,
536.548,-0.24,
536.745,-0.49,
536.942,-0.29,
537.139,-0.26,
537.336,0.1,
537.533,-0.74,
537.73,0.21,
537.927,-0.32,
538.124,-0.35,
538.321,0.29,
538.517,-0.43,
538.714,0.13,
538.911,-0.12,
539.108,-0.27,
539.305,-0.37,
539.502,-0.04,
539.698,-0.96,
539.895,-0.4,
540.092,-0.54,
540.289,-0.34,
540.485,0.11,
540.682,-0.21,
540.879,-0.45,
541.076,-0.09,
541.272,-0.1,
541.469,-0.21,
541.666,-0.55,
541.862,0.19,
542.059,0.03,
542.255,-0.1,
542.452,0.05,
542.649,0.38,
542.845,0.34,
543.042,0.28,
543.238,-0.44,
543.435,0.04,
543.631,-0.14,
543.828,-0.5,
544.024,-0.38,
544.22,-0.78,
544.417,-0.3,
544.613,0.2,
544.81,0.03,
545.006,0.11,
545.202,-0.45,
545.399,-0.65,
545.595,-0.26,
545.791,-0.55,
545.988,0.22,
546.184,0.36,
546.38,-0.16,
546.577,-0.12,
546.773,-0.34,
546.969,-0.22,
547.165,0.11,
547.361,-0.42,
547.558,-0.11,
547.754,0.33,
547.95,-0.69,
548.146,-0.92,
548.342,-0.47,
548.538,0.07,
548.734,-1.01,
548.93,-0.08,
549.126,-0.31,
549.322,-0.57,
549.518,-0.46,
549.714,0,
549.91,-0.28,
550.106,0.06,
550.302,-0.79,
550.498,-0.15,
550.694,-0.26,
550.89,-0.64,
551.086,-0.3,
551.282,0.08,
551.478,-0.29,
551.674,-0.27,
551.87,0.05,
552.065,-0.42,
552.261,-0.48,
552.457,-0.08,
552.653,-0.93,
552.848,0.1,
553.044,-0.66,
553.24,-0.57,
553.436,0.12,
553.631,-0.73,
553.827,0.1,
554.023,0.22,
554.218,-0.61,
554.414,-0.05,
554.61,0.01,
554.805,-0.56,
555.001,-0.13,
555.196,-0.2,
555.392,-0.38,
555.587,0.23,
555.783,-0.05,
555.978,-0.19,
556.174,-0.21,
556.369,-0.21,
556.565,0.36,
556.76,-0.26,
556.956,-0.05,
557.151,0.08,
557.347,-0.14,
557.542,0.05,
557.737,-0.34,
557.933,0.01,
558.128,-0.09,
558.323,-0.23,
558.519,-0.6,
558.714,-0.23,
558.909,0.1,
559.104,0.29,
559.3,0.4,
559.495,-0.09,
559.69,-0.13,
559.885,-0.98,
560.08,-0.87,
560.276,0.3,
560.471,-0.65,
560.666,-0.05,
560.861,-0.66,
561.056,-0.13,
561.251,-0.26,
561.446,-0.18,
561.641,0.33,
561.836,0.24,
562.031,0,
562.226,-0.24,
562.421,-0.33,
562.616,-1.02,
562.811,-0.8,
563.006,-0.22,
563.201,-0.3,
563.396,0.43,
563.591,-0.27,
563.786,0.13,
563.981,0.36,
564.176,-0.63,
564.37,0.37,
564.565,-0.01,
564.76,0.17,
564.955,0.3,
565.15,0.32,
565.344,0.26,
565.539,-0.27,
565.734,0.09,
565.928,-0.44,
566.123,-0.05,
566.318,-0.56,
566.512,0.47,
566.707,0.18,
566.902,-0.3,
567.096,-0.82,
567.291,-0.16,
567.486,0.18,
567.68,-0.77,
567.875,-0.19,
568.069,0.06,
568.264,0.22,
568.458,0.18,
568.653,-0.81,
568.847,0.18,
569.042,0.1,
569.236,-0.34,
569.43,0.44,
569.625,0.26,
569.819,0.1,
570.014,-0.55,
570.208,0.29,
570.402,0.11,
570.597,-0.18,
570.791,-0.13,
570.985,-0.18,
571.18,-0.14,
571.374,-0.08,
571.568,0.04,
571.762,0.12,
571.957,-0.03,
572.151,-0.17,
572.345,-0.03,
572.539,-0.33,
572.733,-0.07,
572.927,0.34,
573.121,-0.64,
573.316,-0.63,
573.51,-0.01,
573.704,-0.16,
573.898,-0.19,
574.092,0.12,
574.286,0.14,
574.48,1.08,
574.674,0.27,
574.868,0.47,
575.062,-0.59,
575.256,0.15,
575.45,-0.01,
575.644,-0.05,
575.838,0.36,
576.031,-0.03,
576.225,-0.24,
576.419,-0.08,
576.613,-0.04,
576.807,0.29,
577.001,-0.57,
577.194,-0.26,
577.388,-0.52,
577.582,-0.48,
577.776,-0.48,
577.969,-0.26,
578.163,0.11,
578.357,0.33,
578.55,-0.98,
578.744,-0.73,
578.938,-0.01,
579.131,0.06,
579.325,-0.74,
579.519,-0.57,
579.712,-0.13,
579.906,-0.89,
580.099,-0.94,
580.293,0.01,
580.486,0.45,
580.68,-0.32,
580.873,-0.27,
581.067,-1.21,
581.26,0.31,
581.454,0.26,
581.647,-0.3,
581.841,-0.53,
582.034,-0.52,
582.227,0.64,
582.421,0.22,
582.614,0.1,
582.807,-0.1,
583.001,-1.12,
583.194,0.09,
583.387,-0.52,
583.58,0.35,
583.774,-0.68,
583.967,-0.1,
584.16,0.05,
584.353,0.15,
584.547,0.24,
584.74,-0.14,
584.933,-0.85,
585.126,-0.69,
585.319,-0.24,
585.512,-0.7,
585.705,0.12,
585.898,0.2,
586.091,0.06,
586.284,-0.4,
586.477,-0.03,
586.67,-0.27,
586.863,-0.09,
587.056,0.38,
587.249,-0.04,
587.442,-0.05,
587.635,-0.56,
587.828,-1.24,
588.021,0.1,
588.214,-0.82,
588.407,-0.19,
588.6,-1.02,
588.792,0.77,
588.985,-1.16,
589.178,0.03,
589.371,-0.31,
589.564,0.34,
589.756,0.04,
589.949,-1.12,
590.142,-0.51,
590.335,1.11,
590.527,-0.32,
590.72,-0.66,
590.913,-0.72,
591.105,-0.61,
591.298,-0.55,
591.49,-0.24,
591.683,-0.23,
591.876,-0.11,
592.068,-1.13,
592.261,0.04,
592.453,0.15,
592.646,-0.15,
592.838,0.82,
593.031,-1.12,
593.223,-0.87,
593.416,-0.3,
593.608,0.62,
593.8,-0.59,
593.993,-0.65,
594.185,-0.17,
594.378,-0.69,
594.57,-0.31,
594.762,-0.53,
594.955,-0.11,
595.147,0.06,
595.339,-0.6,
595.531,-0.33,
595.724,-0.32,
595.916,-0.12,
596.108,0.02,
596.3,-0.33,
596.493,-0.62,
596.685,-0.63,
596.877,-0.39,
597.069,-0.17,
597.261,-0.75,
597.453,-0.13,
597.645,-0.99,
597.837,-0.06,
598.029,-0.34,
598.221,0.1,
598.414,-0.33,
598.606,0.15,
598.798,-0.47,
598.99,0.03,
599.181,-0.1,
599.373,0.22,
599.565,-0.15,
599.757,-0.53,
599.949,-0.08,
600.141,-1.02,
600.333,-0.7,
600.525,-0.01,
600.717,0.08,
600.908,0.1,
601.1,-0.5,
601.292,-0.27,
601.484,-0.29,
601.676,-0.27,
601.867,-0.18,
602.059,-0.14,
602.251,-0.8,
602.442,0.04,
602.634,0.06,
602.826,-0.21,
603.017,0.21,
603.209,-0.27,
603.401,0.27,
603.592,0.25,
603.784,-0.18,
603.975,-0.41,
604.167,-1.63,
604.358,-1.22,
604.55,0.14,
604.741,0.13,
604.933,-0.52,
605.124,-0.36,
605.316,0.02,
605.507,0.1,
605.699,0.57,
605.89,-0.64,
606.081,-0.32,
606.273,-0.84,
606.464,-0.25,
606.655,0.21,
606.847,0.41,
607.038,-0.42,
607.229,0.16,
607.421,-0.9,
607.612,-0.38,
607.803,-0.18,
607.994,-0.34,
608.185,-0.34,
608.377,-0.22,
608.568,0.29,
608.759,0.04,
608.95,0.22,
609.141,-1.74,
609.332,-0.89,
609.523,0.21,
609.714,-0.32,
609.905,0.04,
610.097,0.78,
610.288,-0.81,
610.479,0.14,
610.67,0.16,
610.861,-0.05,
611.051,0,
611.242,0.76,
611.433,0.55,
611.624,-0.55,
611.815,0.31,
612.006,-0.11,
612.197,0.28,
612.388,0.04,
612.579,-0.08,
612.769,-0.75,
612.96,-0.52,
613.151,-0.16,
613.342,-0.86,
613.532,-1.08,
613.723,-1.2,
613.914,-0.44,
614.105,-0.21,
614.295,0.78,
614.486,-1.16,
614.677,0.34,
614.867,-0.76,
615.058,-0.74,
615.248,0.93,
615.439,-0.83,
615.63,-0.58,
615.82,-0.13,
616.011,-0.47,
616.201,-0.82,
616.392,-0.32,
616.582,0.47,
616.773,-1,
616.963,-0.62,
617.153,-0.43,
617.344,-1.05,
617.534,-0.51,
617.725,-0.31,
617.915,0.75,
618.105,-0.58,
618.296,-0.92,
618.486,-1.35,
618.676,-0.16,
618.867,-0.5,
619.057,-1.36,
619.247,-0.69,
619.437,-0.24,
619.628,0.06,
619.818,-0.61,
620.008,0.04,
620.198,-0.93,
620.388,-0.6,
620.578,0.09,
620.769,-0.73,
620.959,-0.67,
621.149,0.01,
621.339,-0.32,
621.529,0.35,
621.719,0.24,
621.909,-0.05,
622.099,0.66,
622.289,-0.09,
622.479,-0.62,
622.669,-0.49,
622.859,0.47,
623.049,-1.14,
623.239,-0.45,
623.429,-0.03,
623.618,-0.93,
623.808,-0.95,
623.998,0.41,
624.188,0.36,
624.378,0.08,
624.568,-0.13,
624.757,0.55,
624.947,0.42,
625.137,0.07,
625.327,-0.99,
625.516,-0.48,
625.706,-0.82,
625.896,0.76,
626.085,0.51,
626.275,-1.91,
626.465,-0.46,
626.654,-0.31,
626.844,-0.71,
627.033,-0.2,
627.223,0.46,
627.412,0.25,
627.602,-0.02,
627.792,-0.48,
627.981,-0.46,
628.17,0.38,
628.36,-0.95,
628.549,-0.29,
628.739,-0.56,
628.928,-0.08,
629.118,-0.29,
629.307,0.24,
629.496,0.39,
629.686,-0.15,
629.875,-0.58,
630.064,-0.93,
630.254,-0.77,
630.443,-0.49,
630.632,1.19,
630.821,-0.43,
631.011,-0.56,
631.2,-0.59,
631.389,-0.2,
631.578,-0.8,
631.767,-0.65,
631.957,0,
632.146,0.07,
632.335,0.41,
632.524,-0.41,
632.713,-1.11,
632.902,0.49,
633.091,-1.35,
633.28,0.5,
633.469,-0.78,
633.658,0.77,
633.847,-0.94,
634.036,-0.71,
634.225,0.49,
634.414,-0.72,
634.603,0.12,
634.792,-0.26,
634.981,-0.23,
635.17,0.58,
635.358,-0.71,
635.547,-1.02,
635.736,-0.37,
635.925,0.52,
636.114,-0.76,
636.302,-0.07,
636.491,0.09,
636.68,-0.94,
636.869,0.74,
637.057,1.36,
637.246,-0.35,
637.435,-0.06,
637.623,-0.69,
637.812,-0.1,
638.001,-0.45,
638.189,-0.35,
638.378,0.35,
638.566,-0.24,
638.755,-0.39,
638.943,-1.01,
639.132,0.04,
639.321,-1.13,
639.509,-1.04,
639.697,0.05,
639.886,0.94,
640.074,-0.53,
640.263,-0.69,
640.451,-0.35,
640.64,-1.24,
640.828,-0.15,
641.016,-1.14,
641.205,-0.38,
641.393,-0.07,
641.581,-0.15,
641.77,-0.01,
641.958,-1.04,
642.146,-0.5,
642.334,-0.2,
642.523,0.15,
642.711,-0.23,
642.899,-0.69,
643.087,-0.89,
643.275,-0.97,
643.463,0.65,
643.651,0.32,
643.84,-0.27,
644.028,0.61,
644.216,-0.15,
644.404,-0.87,
644.592,1.26,
644.78,-0.94,
644.968,-0.17,
645.156,0.43,
645.344,-0.16,
645.532,0.51,
645.72,0.12,
645.908,0.33,
646.096,0.04,
646.283,0.25,
646.471,0.16,
646.659,-0.52,
646.847,0.24,
647.035,0.61,
647.223,-0.65,
647.41,-1.25,
647.598,-0.07,
647.786,0.53,
647.974,0.55,
648.161,0.31,
648.349,0.32,
648.537,0.73,
648.724,-0.64,
648.912,-1.24,
649.1,-0.63,
649.287,0.1,
649.475,-0.7,
649.662,0.73,
649.85,-0.49,
650.038,-0.73,
650.225,0.75,
650.413,-0.04,
650.6,-0.2,
650.788,0.38,
650.975,0.22,
651.163,-0.41,
651.35,-0.09,
651.537,-0.06,
651.725,-0.13,
651.912,0.22,
652.1,-0.07,
652.287,0.78,
652.474,-0.41,
652.662,-0.26,
652.849,-0.48,
653.036,-0.21,
653.223,-0.43,
653.411,-1.52,
653.598,0.07,
653.785,-0.97,
653.972,-0.03,
654.159,-0.01,
654.347,0.17,
654.534,-0.89,
654.721,-0.88,
654.908,-0.79,
655.095,0.36,
655.282,-0.29,
655.469,0.53,
655.656,0.47,
655.843,-0.38,
656.03,-0.15,
656.217,-0.75,
656.404,-1.17,
656.591,-0.23,
656.778,-0.99,
656.965,0.58,
657.152,-1.11,
657.339,0.59,
657.526,-0.35,
657.713,-0.78,
657.9,-0.44,
658.086,0.29,
658.273,0.02,
658.46,-0.54,
658.647,-0.43,
658.833,0.22,
659.02,0.34,
659.207,0.21,
659.394,0.03,
659.58,0.09,
659.767,-0.65,
659.954,0.64,
660.14,-0.05,
660.327,-0.43,
660.514,-0.71,
660.7,-0.29,
660.887,0.41,
661.073,0.04,
661.26,-0.39,
661.446,0.46,
661.633,-0.27,
661.819,-1.06,
662.006,0.12,
662.192,-0.95,
662.379,0.26,
662.565,-0.1,
662.752,-0.14,
662.938,0.17,
663.124,-0.12,
663.311,-0.24,
663.497,0.3,
663.683,-0.95,
663.87,-0.04,
664.056,0.02,
664.242,-1.78,
664.428,0.04,
664.615,0.41,
664.801,-0.93,
664.987,-0.28,
665.173,-0.23,
665.359,-1.5,
665.546,-1.28,
665.732,-0.22,
665.918,-0.89,
666.104,0.07,
666.29,0.13,
666.476,0.16,
666.662,-1.36,
666.848,0.24,
667.034,-1.36,
667.22,-2.8,
667.406,-0.23,
667.592,-0.6,
667.778,0.5,
667.964,0.68,
668.15,-0.84,
668.336,-1.26,
668.522,-0.13,
668.708,0.16,
668.893,-1.04,
669.079,-0.01,
669.265,-1.4,
669.451,-0.15,
669.637,-0.08,
669.822,-0.76,
670.008,-0.03,
670.194,-0.64,
670.38,-0.03,
670.565,-0.19,
670.751,-0.44,
670.937,-0.85,
671.122,-0.56,
671.308,0.48,
671.493,-0.49,
671.679,0.44,
671.865,0.4,
672.05,-0.8,
672.236,-0.28,
672.421,-0.78,
672.607,-0.48,
672.792,0.02,
672.978,-0.4,
673.163,0.17,
673.349,0.05,
673.534,-0.26,
673.719,0.7,
673.905,-1.17,
674.09,-0.89,
674.275,-2.12,
674.461,-0.29,
674.646,-1.36,
674.831,-0.34,
675.017,-0.24,
675.202,0.69,
675.387,-0.57,
675.572,-0.6,
675.758,-0.36,
675.943,-0.64,
676.128,-0.57,
676.313,1.33,
676.498,-1.45,
676.683,-0.38,
676.869,0,
677.054,-0.35,
677.239,0.37,
677.424,-1.02,
677.609,-0.01,
677.794,-0.59,
677.979,-0.75,
678.164,-0.42,
678.349,-1.22,
678.534,-1.87,
678.719,-0.23,
678.904,-1.38,
679.089,0.14,
679.273,0.24,
679.458,-0.78,
679.643,-0.6,
679.828,0.16,
680.013,-1.06,
680.198,0.18,
680.382,0.07,
680.567,0.23,
680.752,-0.73,
680.937,-1,
681.121,1.21,
681.306,0.67,
681.491,0.21,
681.675,-0.51,
681.86,0.01,
682.045,-1.03,
682.229,-0.85,
682.414,0.06,
682.599,1.4,
682.783,-0.08,
682.968,-1.3,
683.152,0.48,
683.337,0.51,
683.521,-0.44,
683.706,-0.81,
683.89,0.3,
684.075,-0.62,
684.259,0.92,
684.443,-1.44,
684.628,-1.25,
684.812,-0.62,
684.997,0.1,
685.181,-1.93,
685.365,-0.58,
685.549,0.58,
685.734,-0.05,
685.918,-1.19,
686.102,-0.31,
686.287,-1.31,
686.471,-1.02,
686.655,-0.27,
686.839,-0.62,
687.023,0.92,
687.207,-1.35,
687.392,0.57,
687.576,-0.73,
687.76,-1.04,
687.944,-0.42,
688.128,-0.23,
688.312,-1.55,
688.496,-0.41,
688.68,-0.75,
688.864,0.69,
689.048,-0.75,
689.232,-0.2,
689.416,-1.8,
689.6,-2.36,
689.784,-0.6,
689.968,-0.63,
690.152,-0.07,
690.335,-0.3,
690.519,-1.59,
690.703,0.36,
690.887,-1.13,
691.071,0.65,
691.254,-1.02,
691.438,-1.39,
691.622,0.03,
691.806,-0.07,
691.989,0.57,
692.173,-1,
692.357,-0.6,
692.54,-0.14,
692.724,0.02,
692.908,-0.52,
693.091,0.53,
693.275,-0.73,
693.458,0.54,
693.642,-0.73,
693.825,-0.26,
694.009,-0.86,
694.192,0.45,
694.376,-1.89,
694.559,-0.68,
694.743,-0.45,
694.926,0.76,
695.11,0.15,
695.293,-0.58,
695.476,0.03,
695.66,-0.14,
695.843,-1.78,
696.026,-0.01,
696.21,-1.23,
696.393,-0.63,
696.576,-1.65,
696.759,-0.15,
696.943,-0.74,
697.126,0.84,
697.309,-1.28,
697.492,0.88,
697.675,-0.96,
697.859,0.44,
698.042,-0.34,
698.225,-1.01,
698.408,0.06,
698.591,-1.89,
698.774,0.11,
698.957,0.29,
699.14,-1.83,
699.323,-1.08,
699.506,-0.87,
699.689,0.56,
699.872,-0.36,
700.055,-0.62,
700.238,-1.18,
700.421,0.16,
700.604,-0.39,
700.787,0.89,
700.969,0.93,
701.152,0.64,
701.335,0.14,
701.518,-1.07,
701.701,0.24,
701.883,-0.35,
702.066,-0.6,
702.249,-0.18,
702.432,-1.26,
702.614,0.13,
702.797,-0.43,
702.98,-0.18,
703.162,-0.39,
703.345,-0.89,
703.528,-0.26,
703.71,-2.77,
703.893,-0.81,
704.075,-0.73,
704.258,-2.08,
704.44,-0.69,
704.623,-2.5,
704.805,-0.23,
704.988,-0.37,
705.17,-1.37,
705.353,-1.02,
705.535,-1.09,
705.717,-0.74,
705.9,-1.02,
706.082,-0.74,
706.265,-0.3,
706.447,0.82,
706.629,-0.19,
706.811,-0.22,
706.994,0.95,
707.176,-1.14,
707.358,0.36,
707.54,-0.32,
707.723,-0.94,
707.905,-0.76,
708.087,-1.34,
708.269,-0.18,
708.451,0.93,
708.633,-1.42,
708.816,-0.04,
708.998,0.06,
709.18,-0.12,
709.362,-0.63,
709.544,0.11,
709.726,-0.39,
709.908,1.4,
710.09,-0.93,
710.272,-0.09,
710.454,0.1,
710.636,0.21,
710.818,-1.58,
710.999,-1.26,
711.181,0.11,
711.363,-0.3,
711.545,-1.61,
711.727,0.23,
711.909,0.54,
712.09,0.02,
712.272,-2.46,
712.454,-0.98,
712.636,0.73,
712.817,1.31,
712.999,-0.47,
713.181,0.41,
713.362,-0.16,
713.544,-1.86,
713.726,-0.96,
713.907,0.7,
714.089,-1.55,
714.27,0.67,
714.452,-1.84,
714.634,-1.2,
714.815,-0.24,
714.997,0.1,
715.178,-2.35,
715.36,-1.79,
715.541,-0.03,
715.722,-0.15,
715.904,-0.08,
716.085,-1.25,
716.267,0.34,
716.448,0.49,
716.629,-1.08,
716.811,-0.18,
716.992,2.07,
717.173,0.55,
717.355,-0.22,
717.536,-0.37,
717.717,-0.75,
717.898,0.5,
718.079,-1.1,
718.261,1.21,
718.442,-1.05,
718.623,0,
718.804,0.18,
718.985,0.11,
719.166,-2.78,
719.347,0.27,
719.528,-0.98,
719.709,-0.12,
719.891,1.16,
720.072,-3.11,
720.253,-0.73,
720.434,-3.01,
720.614,0.52,
720.795,-1.92,
720.976,-2.51,
721.157,-1.52,
721.338,0.15,
721.519,-1.53,
721.7,-1.17,
721.881,0.96,
722.061,1.44,
722.242,0.63,
722.423,-0.63,
722.604,-0.59,
722.785,0.6,
722.965,-0.09,
723.146,0.13,
723.327,0.06,
723.507,0.79,
723.688,0.15,
723.869,-1.36,
724.049,-0.59,
724.23,0.8,
724.41,-0.24,
724.591,0.04,
724.772,-0.38,
724.952,-0.78,
725.133,1.94,
725.313,-0.86,
725.494,-2.72,
725.674,-2.09,
725.855,-0.93,
726.035,-1.75,
726.215,-2.14,
726.396,-0.35,
726.576,-1.29,
726.757,-0.19,
726.937,-0.61,
727.117,-0.45,
727.297,1.01,
727.478,-1.2,
727.658,-1.84,
727.838,1.53,
728.019,-0.14,
728.199,1.56,
728.379,-1.1,
728.559,-0.94,
728.739,-0.92,
728.919,0.12,
729.1,-2.07,
729.28,-0.7,
729.46,0.49,
729.64,0.02,
729.82,0.06,
730,-0.67,
730.18,0.53,
730.36,-0.53,
730.54,1.15,
730.72,-0.08,
730.9,-0.22,
731.08,-2.37,
731.26,-0.76,
731.44,-0.49,
731.619,1.34,
731.799,0.92,
731.979,-1.96,
732.159,0.19,
732.339,1.56,
732.519,-2.19,
732.698,-0.76,
732.878,-0.91,
733.058,0.47,
733.238,0.02,
733.417,0.13,
733.597,-1.66,
733.777,-0.51,
733.956,0.24,
734.136,-1.35,
734.315,0.5,
734.495,1.45,
734.675,0.22,
734.854,0.46,
735.034,-2.59,
735.213,-0.81,
735.393,2.09,
735.572,-0.72,
735.752,-3.06,
735.931,1.82,
736.111,0.25,
736.29,0.4,
736.469,-1.29,
736.649,-0.47,
736.828,-4.54,
737.007,-1.57,
737.187,2.14,
737.366,-0.7,
737.545,-1.81,
737.725,-1.29,
737.904,-1.11,
738.083,-1.16,
738.262,-1.71,
738.442,0.55,
738.621,-1.08,
738.8,-1.1,
738.979,-0.6,
739.158,-0.39,
739.337,-0.04,
739.516,0.19,
739.695,0,
739.874,-0.77,
740.054,1.23,
740.233,2.25,
740.412,3.04,
740.591,-1.23,
740.77,-0.02,
740.948,1.44,
741.127,-1.01,
741.306,-2.42,
741.485,-0.04,
741.664,-3.22,
741.843,-1.91,
742.022,0.23,
742.201,-1.88,
742.379,-0.42,
742.558,-2.29,
742.737,0.28,
742.916,-0.65,
743.094,-1.92,
743.273,-0.76,
743.452,1.69,
743.631,2.48,
743.809,-1.1,
743.988,-2.36,
744.166,-0.8,
744.345,2.1,
744.524,-0.1,
744.702,0.42,
744.881,-1.25,
745.059,1.84,
745.238,0.82,
745.416,-2.36,
745.595,-2.58,
745.773,-4.06,
745.952,-1.35,
746.13,2.55,
746.309,-0.08,
746.487,-1.35,
746.665,-7.85,
746.844,-1.68,
747.022,-0.96,
747.2,-1.52,
747.379,-1.6,
747.557,0.41,
747.735,0.35,
747.913,1.45,
748.092,-5.05,
748.27,0.81,
748.448,-0.43,
748.626,-3.95,
748.804,2.18,
748.983,0.92,
749.161,1.91,
749.339,-2.52,
749.517,-2.25,
749.695,-0.61,
749.873,0.94,
750.051,-4.02,
750.229,-1.42,
750.407,1.13,
750.585,-0.77,
750.763,0.33,
750.941,-1.73,
751.119,1.98,
751.297,-2.69,
751.475,0.14,
751.653,1.76,
751.83,-1.54,
752.008,-0.45,
752.186,0.99,
752.364,-1.32,
752.542,-3.67,
752.719,-0.81,
752.897,3.33,
753.075,-0.63,
753.253,-1.18,
753.43,0.06,
753.608,1.32,
753.786,-3.33,
753.963,1.11,
754.141,-0.05,
754.318,2.07,
754.496,-1.43,
754.674,-1.9,
754.851,-0.13,
755.029,-2.37,
755.206,0.39,
755.384,0,
755.561,0.11,
755.739,1.43,
755.916,0.94,
756.093,0.39,
756.271,1.04,
756.448,-0.62,
756.626,0.21,
756.803,-0.82,
756.98,-2.3,
757.157,-4.03,
757.335,1.35,
757.512,-1.5,
757.689,-3.36,
757.867,-0.72,
758.044,0.21,
758.221,-2.17,
758.398,-4.78,
758.575,2.41,
758.752,0.21,
758.93,0.11,
759.107,-1.5,
759.284,-0.49,
759.461,2,
759.638,-0.98,
759.815,1.46,
759.992,-1.37,
760.169,-3.87,
760.346,-1.35,
760.523,-0.44,
760.7,-1.46,
760.877,-0.07,
761.054,-2.92,
761.231,1.57,
761.407,-1.07,
761.584,-0.36,
761.761,-1.57,
761.938,1,
762.115,0.27,
762.292,0.03,
762.468,-1.66,
762.645,-2.21,
762.822,1.56,
762.998,1.09,
763.175,-0.82,
763.352,0.67,
763.529,-2.55,
763.705,-0.29,
763.882,0.48,
